FPOGX,FPOGY,FPOGV,CX,CY
0.0,0.0,0.0,0.03177,0.84167
0.0,0.0,0.0,0.03177,0.84167
0.0,0.0,0.0,0.03177,0.84259
0.0,0.0,0.0,0.03177,0.84259
0.0,0.0,0.0,0.03281,0.84352
0.0,0.0,0.0,0.03281,0.84352
0.0,0.0,0.0,0.03438,0.84722
0.0,0.0,0.0,0.03438,0.84722
0.0,0.0,0.0,0.0349,0.84815
0.0,0.0,0.0,0.0349,0.84815
0.0,0.0,0.0,0.03542,0.84907
0.0,0.0,0.0,0.03542,0.84907
0.0,0.0,0.0,0.03542,0.84907
0.0,0.0,0.0,0.03698,0.85185
0.0,0.0,0.0,0.03698,0.85185
0.0,0.0,0.0,0.03854,0.85463
0.0,0.0,0.0,0.03854,0.85463
0.0,0.0,0.0,0.03906,0.85648
0.0,0.0,0.0,0.03906,0.85648
0.0,0.0,0.0,0.0401,0.85926
0.0,0.0,0.0,0.0401,0.85926
0.0,0.0,0.0,0.0401,0.85926
0.0,0.0,0.0,0.04167,0.86204
0.0,0.0,0.0,0.04167,0.86204
0.0,0.0,0.0,0.04271,0.86296
0.0,0.0,0.0,0.04271,0.86296
0.0,0.0,0.0,0.04531,0.86574
0.0,0.0,0.0,0.04531,0.86574
0.0,0.0,0.0,0.04948,0.86852
0.0,0.0,0.0,0.04948,0.86852
0.0,0.0,0.0,0.0526,0.87037
0.0,0.0,0.0,0.0526,0.87037
0.0,0.0,0.0,0.0526,0.87037
0.0,0.0,0.0,0.05625,0.87222
0.0,0.0,0.0,0.05625,0.87222
0.0,0.0,0.0,0.0625,0.87593
0.0,0.0,0.0,0.0625,0.87593
0.0,0.0,0.0,0.06458,0.87685
0.0,0.0,0.0,0.06458,0.87685
0.0,0.0,0.0,0.06771,0.87778
0.0,0.0,0.0,0.06771,0.87778
0.0,0.0,0.0,0.06771,0.87778
0.0,0.0,0.0,0.07135,0.87963
0.0,0.0,0.0,0.07135,0.87963
0.0,0.0,0.0,0.07292,0.87963
0.0,0.0,0.0,0.07292,0.87963
0.0,0.0,0.0,0.07448,0.87963
0.0,0.0,0.0,0.07448,0.87963
0.0,0.0,0.0,0.07448,0.87963
0.0,0.0,0.0,0.07604,0.87963
0.0,0.0,0.0,0.07604,0.87963
0.0,0.0,0.0,0.0776,0.88056
0.0,0.0,0.0,0.0776,0.88056
0.0,0.0,0.0,0.08021,0.88056
0.0,0.0,0.0,0.08021,0.88056
0.0,0.0,0.0,0.08281,0.88148
0.0,0.0,0.0,0.08281,0.88148
0.0,0.0,0.0,0.0849,0.88148
0.0,0.0,0.0,0.0849,0.88148
0.0,0.0,0.0,0.0875,0.88241
0.0,0.0,0.0,0.0875,0.88241
0.0,0.0,0.0,0.0875,0.88241
0.0,0.0,0.0,0.09167,0.88333
0.0,0.0,0.0,0.09167,0.88333
0.0,0.0,0.0,0.09531,0.88426
0.0,0.0,0.0,0.09531,0.88426
0.0,0.0,0.0,0.09896,0.88426
0.0,0.0,0.0,0.09896,0.88426
0.0,0.0,0.0,0.09896,0.88426
0.0,0.0,0.0,0.10729,0.88519
0.0,0.0,0.0,0.10729,0.88519
0.0,0.0,0.0,0.11406,0.88611
0.0,0.0,0.0,0.11406,0.88611
0.0,0.0,0.0,0.12448,0.88611
0.0,0.0,0.0,0.12448,0.88611
0.0,0.0,0.0,0.13802,0.88611
0.0,0.0,0.0,0.13802,0.88611
0.0,0.0,0.0,0.15156,0.88611
0.0,0.0,0.0,0.15156,0.88611
0.0,0.0,0.0,0.16667,0.88611
0.0,0.0,0.0,0.16667,0.88611
0.0,0.0,0.0,0.16667,0.88611
0.0,0.0,0.0,0.16667,0.88611
0.0,0.0,0.0,0.18281,0.88519
0.0,0.0,0.0,0.18281,0.88519
0.0,0.0,0.0,0.18906,0.88519
0.0,0.0,0.0,0.18906,0.88519
0.0,0.0,0.0,0.1974,0.88519
0.0,0.0,0.0,0.1974,0.88519
0.0,0.0,0.0,0.1974,0.88519
0.0,0.0,0.0,0.20677,0.88426
0.0,0.0,0.0,0.20677,0.88426
0.0,0.0,0.0,0.20677,0.88426
0.0,0.0,0.0,0.21979,0.88426
0.0,0.0,0.0,0.22865,0.88426
0.0,0.0,0.0,0.22865,0.88426
0.0,0.0,0.0,0.22865,0.88426
0.0,0.0,0.0,0.22865,0.88426
0.0,0.0,0.0,0.24948,0.88426
0.0,0.0,0.0,0.26094,0.88426
0.0,0.0,0.0,0.26094,0.88426
0.0,0.0,0.0,0.26094,0.88426
0.0,0.0,0.0,0.27708,0.88704
0.0,0.0,0.0,0.27708,0.88704
0.0,0.0,0.0,0.29219,0.88981
0.0,0.0,0.0,0.29219,0.88981
0.0,0.0,0.0,0.30573,0.89352
0.0,0.0,0.0,0.30573,0.89352
0.0,0.0,0.0,0.31719,0.8963
0.0,0.0,0.0,0.31719,0.8963
0.0,0.0,0.0,0.31719,0.8963
0.0,0.0,0.0,0.33542,0.89907
0.0,0.0,0.0,0.33542,0.89907
0.0,0.0,0.0,0.34688,0.9
0.0,0.0,0.0,0.34688,0.9
0.0,0.0,0.0,0.36094,0.90185
0.0,0.0,0.0,0.36094,0.90185
0.0,0.0,0.0,0.37292,0.9037
0.0,0.0,0.0,0.37292,0.9037
0.0,0.0,0.0,0.37292,0.9037
0.0,0.0,0.0,0.38073,0.90463
0.0,0.0,0.0,0.38073,0.90463
0.0,0.0,0.0,0.38698,0.90648
0.0,0.0,0.0,0.38698,0.90648
0.0,0.0,0.0,0.39219,0.90833
0.0,0.0,0.0,0.39219,0.90833
0.0,0.0,0.0,0.39635,0.90926
0.0,0.0,0.0,0.39635,0.90926
0.0,0.0,0.0,0.40104,0.91111
0.0,0.0,0.0,0.40104,0.91111
0.0,0.0,0.0,0.40104,0.91111
0.0,0.0,0.0,0.40625,0.91296
0.0,0.0,0.0,0.40625,0.91296
0.0,0.0,0.0,0.41198,0.91296
0.0,0.0,0.0,0.41198,0.91296
0.0,0.0,0.0,0.41615,0.91481
0.0,0.0,0.0,0.41615,0.91481
0.0,0.0,0.0,0.41615,0.91481
0.0,0.0,0.0,0.41771,0.91481
0.0,0.0,0.0,0.41771,0.91481
0.0,0.0,0.0,0.42031,0.91481
0.0,0.0,0.0,0.42031,0.91481
0.0,0.0,0.0,0.42188,0.91481
0.0,0.0,0.0,0.42188,0.91481
0.0,0.0,0.0,0.4224,0.91481
0.0,0.0,0.0,0.4224,0.91481
0.0,0.0,0.0,0.42344,0.91481
0.0,0.0,0.0,0.42344,0.91481
0.0,0.0,0.0,0.42396,0.91481
0.0,0.0,0.0,0.42396,0.91481
0.0,0.0,0.0,0.42396,0.91481
0.0,0.0,0.0,0.42396,0.91481
0.0,0.0,0.0,0.42396,0.91481
0.0,0.0,0.0,0.42448,0.91481
0.0,0.0,0.0,0.42448,0.91481
0.0,0.0,0.0,0.42604,0.91481
0.0,0.0,0.0,0.42604,0.91481
0.0,0.0,0.0,0.42604,0.91481
0.0,0.0,0.0,0.42812,0.91574
0.0,0.0,0.0,0.42812,0.91574
0.0,0.0,0.0,0.42917,0.91574
0.0,0.0,0.0,0.42917,0.91574
0.0,0.0,0.0,0.42917,0.91574
0.0,0.0,0.0,0.42917,0.91574
0.0,0.0,0.0,0.43021,0.91667
0.0,0.0,0.0,0.43021,0.91667
0.0,0.0,0.0,0.43177,0.91667
0.0,0.0,0.0,0.43177,0.91667
0.0,0.0,0.0,0.43177,0.91667
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.43281,0.91759
0.0,0.0,0.0,0.4349,0.91759
0.0,0.0,0.0,0.4349,0.91759
0.0,0.0,0.0,0.4349,0.91759
0.0,0.0,0.0,0.4375,0.91852
0.0,0.0,0.0,0.4375,0.91852
0.0,0.0,0.0,0.43854,0.91852
0.0,0.0,0.0,0.4401,0.91852
0.0,0.0,0.0,0.4401,0.91852
0.0,0.0,0.0,0.4401,0.91852
0.0,0.0,0.0,0.4401,0.91852
0.0,0.0,0.0,0.44115,0.91852
0.0,0.0,0.0,0.44115,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44167,0.91852
0.0,0.0,0.0,0.44219,0.91852
0.0,0.0,0.0,0.44219,0.91852
0.0,0.0,0.0,0.44375,0.91574
0.0,0.0,0.0,0.44375,0.91574
0.0,0.0,0.0,0.44375,0.91574
0.0,0.0,0.0,0.44531,0.91111
0.0,0.0,0.0,0.44531,0.91111
0.0,0.0,0.0,0.44635,0.90926
0.0,0.0,0.0,0.44635,0.90926
0.0,0.0,0.0,0.4474,0.90741
0.0,0.0,0.0,0.4474,0.90741
0.0,0.0,0.0,0.4474,0.90741
0.0,0.0,0.0,0.44844,0.9037
0.0,0.0,0.0,0.44844,0.9037
0.0,0.0,0.0,0.45208,0.89537
0.0,0.0,0.0,0.45208,0.89537
0.0,0.0,0.0,0.4599,0.88056
0.0,0.0,0.0,0.4599,0.88056
0.0,0.0,0.0,0.47552,0.8537
0.0,0.0,0.0,0.47552,0.8537
0.0,0.0,0.0,0.48854,0.83148
0.0,0.0,0.0,0.48854,0.83148
0.0,0.0,0.0,0.50469,0.80278
0.0,0.0,0.0,0.50469,0.80278
0.0,0.0,0.0,0.50469,0.80278
0.0,0.0,0.0,0.52188,0.76574
0.0,0.0,0.0,0.52188,0.76574
0.0,0.0,0.0,0.53125,0.74259
0.0,0.0,0.0,0.53125,0.74259
0.0,0.0,0.0,0.54583,0.70926
0.0,0.0,0.0,0.54583,0.70926
0.0,0.0,0.0,0.54583,0.70926
0.0,0.0,0.0,0.56146,0.67222
0.0,0.0,0.0,0.56146,0.67222
0.0,0.0,0.0,0.57604,0.63333
0.0,0.0,0.0,0.57604,0.63333
0.0,0.0,0.0,0.58802,0.6037
0.0,0.0,0.0,0.58802,0.6037
0.0,0.0,0.0,0.60885,0.55185
0.0,0.0,0.0,0.60885,0.55185
0.0,0.0,0.0,0.62656,0.51111
0.0,0.0,0.0,0.62656,0.51111
0.0,0.0,0.0,0.64948,0.46389
0.0,0.0,0.0,0.64948,0.46389
0.0,0.0,0.0,0.64948,0.46389
0.0,0.0,0.0,0.67344,0.41574
0.0,0.0,0.0,0.67344,0.41574
0.0,0.0,0.0,0.69323,0.38056
0.0,0.0,0.0,0.69323,0.38056
0.0,0.0,0.0,0.70521,0.35926
0.0,0.0,0.0,0.70521,0.35926
0.0,0.0,0.0,0.70521,0.35926
0.0,0.0,0.0,0.71875,0.32593
0.0,0.0,0.0,0.71875,0.32593
0.0,0.0,0.0,0.725,0.31296
0.0,0.0,0.0,0.725,0.31296
0.0,0.0,0.0,0.7276,0.30463
0.0,0.0,0.0,0.7276,0.30463
0.0,0.0,0.0,0.72812,0.3037
0.0,0.0,0.0,0.72812,0.3037
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.72865,0.30185
0.0,0.0,0.0,0.74583,0.31389
0.0,0.0,0.0,0.74583,0.31389
0.0,0.0,0.0,0.75781,0.32593
0.0,0.0,0.0,0.75781,0.32593
0.0,0.0,0.0,0.76875,0.33796
0.0,0.0,0.0,0.76875,0.33796
0.0,0.0,0.0,0.76875,0.33796
0.0,0.0,0.0,0.78021,0.35185
0.0,0.0,0.0,0.78021,0.35185
0.0,0.0,0.0,0.79115,0.37037
0.0,0.0,0.0,0.79115,0.37037
0.0,0.0,0.0,0.80313,0.39815
0.0,0.0,0.0,0.80313,0.39815
0.0,0.0,0.0,0.82031,0.44167
0.0,0.0,0.0,0.82031,0.44167
0.0,0.0,0.0,0.83854,0.48611
0.0,0.0,0.0,0.83854,0.48611
0.0,0.0,0.0,0.83854,0.48611
0.0,0.0,0.0,0.84948,0.51389
0.0,0.0,0.0,0.84948,0.51389
0.0,0.0,0.0,0.85833,0.54074
0.0,0.0,0.0,0.85833,0.54074
0.0,0.0,0.0,0.8599,0.55
0.0,0.0,0.0,0.8599,0.55
0.0,0.0,0.0,0.8599,0.55648
0.0,0.0,0.0,0.8599,0.55648
0.0,0.0,0.0,0.8599,0.55648
0.0,0.0,0.0,0.8599,0.55648
0.0,0.0,0.0,0.8599,0.56204
0.0,0.0,0.0,0.8599,0.56204
0.0,0.0,0.0,0.8599,0.56481
0.0,0.0,0.0,0.8599,0.56481
0.0,0.0,0.0,0.8599,0.56574
0.0,0.0,0.0,0.8599,0.56574
0.0,0.0,0.0,0.8599,0.56574
0.0,0.0,0.0,0.8599,0.56574
0.0,0.0,0.0,0.8599,0.56667
0.0,0.0,0.0,0.8599,0.56667
0.0,0.0,0.0,0.8599,0.56759
0.0,0.0,0.0,0.8599,0.56759
0.0,0.0,0.0,0.86042,0.5713
0.0,0.0,0.0,0.86198,0.57407
0.0,0.0,0.0,0.86198,0.57407
0.0,0.0,0.0,0.86198,0.57407
0.0,0.0,0.0,0.86198,0.57407
0.0,0.0,0.0,0.86771,0.58056
0.0,0.0,0.0,0.86771,0.58056
0.0,0.0,0.0,0.87708,0.58889
0.0,0.0,0.0,0.87708,0.58889
0.0,0.0,0.0,0.87708,0.58889
0.0,0.0,0.0,0.88854,0.59907
0.0,0.0,0.0,0.88854,0.59907
0.0,0.0,0.0,0.88854,0.59907
0.0,0.0,0.0,0.89375,0.60833
